0.9471,0.1250,0.4602,0.0904,0.4715
0.9467,0.1228,0.4585,0.0955,0.4764
0.9462,0.1208,0.4569,0.1008,0.4812
0.9457,0.1188,0.4552,0.1063,0.4860
0.9452,0.1170,0.4535,0.1119,0.4909
0.9446,0.1152,0.4519,0.1177,0.4957
0.9440,0.1135,0.4502,0.1237,0.5005
0.9434,0.1120,0.4486,0.1297,0.5054
0.9427,0.1105,0.4469,0.1360,0.5102
0.9420,0.1091,0.4453,0.1423,0.5151
0.9413,0.1078,0.4436,0.1488,0.5199
0.9406,0.1066,0.4420,0.1555,0.5247
0.9398,0.1055,0.4403,0.1622,0.5295
0.9390,0.1045,0.4387,0.1691,0.5344
0.9381,0.1036,0.4371,0.1761,0.5392
0.9372,0.1029,0.4355,0.1833,0.5440
0.9363,0.1022,0.4339,0.1905,0.5488
0.9354,0.1015,0.4322,0.1979,0.5536
0.9344,0.1010,0.4306,0.2053,0.5584
0.9334,0.1006,0.4290,0.2129,0.5632
0.9324,0.1003,0.4274,0.2206,0.5680
0.9313,0.1001,0.4259,0.2284,0.5727
0.9302,0.1000,0.4243,0.2362,0.5775
0.9291,0.1000,0.4227,0.2442,0.5823
0.9280,0.1001,0.4211,0.2522,0.5870
0.9268,0.1003,0.4195,0.2603,0.5917
0.9256,0.1006,0.4180,0.2685,0.5964
0.9243,0.1010,0.4164,0.2767,0.6011
0.9231,0.1014,0.4148,0.2850,0.6058
0.9218,0.1020,0.4133,0.2934,0.6105
0.9204,0.1027,0.4117,0.3018,0.6152
0.9191,0.1035,0.4102,0.3103,0.6198
0.9177,0.1043,0.4087,0.3188,0.6244
0.9163,0.1053,0.4071,0.3274,0.6290
0.9148,0.1064,0.4056,0.3360,0.6336
0.9134,0.1076,0.4041,0.3447,0.6382
0.9119,0.1088,0.4026,0.3533,0.6428
0.9103,0.1102,0.4011,0.3620,0.6473
0.9088,0.1116,0.3996,0.3708,0.6518
0.9072,0.1132,0.3981,0.3795,0.6563
0.9056,0.1148,0.3966,0.3882,0.6608
0.9039,0.1166,0.3951,0.3970,0.6653
0.9022,0.1184,0.3936,0.4058,0.6697
0.9005,0.1204,0.3921,0.4145,0.6741
0.8988,0.1224,0.3906,0.4232,0.6785
0.8970,0.1245,0.3892,0.4320,0.6829
0.8952,0.1267,0.3877,0.4407,0.6872
0.8934,0.1290,0.3863,0.4494,0.6915
0.8916,0.1314,0.3848,0.4580,0.6958
0.8897,0.1339,0.3834,0.4667,0.7001
0.8878,0.1365,0.3819,0.4753,0.7043
0.8859,0.1391,0.3805,0.4838,0.7086
0.8839,0.1419,0.3791,0.4924,0.7127
0.8820,0.1447,0.3777,0.5008,0.7169
0.8799,0.1477,0.3762,0.5092,0.7210
0.8779,0.1507,0.3748,0.5176,0.7251
0.8759,0.1538,0.3734,0.5259,0.7292
0.8738,0.1570,0.3720,0.5341,0.7332
0.8717,0.1602,0.3707,0.5423,0.7372
0.8695,0.1636,0.3693,0.5504,0.7412
0.8674,0.1670,0.3679,0.5583,0.7452
0.8652,0.1706,0.3665,0.5663,0.7491
0.8629,0.1742,0.3652,0.5741,0.7530
0.8607,0.1779,0.3638,0.5818,0.7568
0.8584,0.1816,0.3625,0.5895,0.7606
0.8561,0.1855,0.3611,0.5970,0.7644
0.8538,0.1894,0.3598,0.6044,0.7681
0.8515,0.1934,0.3585,0.6118,0.7718
0.8491,0.1975,0.3571,0.6190,0.7755
0.8467,0.2016,0.3558,0.6261,0.7791
0.8443,0.2058,0.3545,0.6330,0.7827
0.8419,0.2101,0.3532,0.6399,0.7863
0.8394,0.2145,0.3519,0.6466,0.7898
0.8369,0.2189,0.3506,0.6532,0.7933
0.8344,0.2234,0.3493,0.6597,0.7967
0.8319,0.2280,0.3481,0.6660,0.8001
0.8293,0.2326,0.3468,0.6722,0.8035
0.8267,0.2373,0.3455,0.6782,0.8068
0.8241,0.2421,0.3443,0.6841,0.8101
0.8215,0.2469,0.3430,0.6898,0.8134
0.8189,0.2518,0.3418,0.6954,0.8166
0.8162,0.2568,0.3406,0.7009,0.8197
0.8135,0.2618,0.3393,0.7061,0.8228
0.8108,0.2669,0.3381,0.7112,0.8259
0.8080,0.2720,0.3369,0.7162,0.8289
0.8053,0.2772,0.3357,0.7209,0.8319
0.8025,0.2825,0.3345,0.7255,0.8349
0.7997,0.2878,0.3333,0.7300,0.8378
0.7969,0.2931,0.3321,0.7342,0.8406
0.7940,0.2985,0.3309,0.7383,0.8434
0.7912,0.3040,0.3298,0.7422,0.8462
0.7883,0.3095,0.3286,0.7459,0.8489
0.7854,0.3150,0.3275,0.7494,0.8516
0.7825,0.3206,0.3263,0.7528,0.8542
0.7795,0.3263,0.3252,0.7560,0.8568
0.7766,0.3319,0.3240,0.7589,0.8593
0.7736,0.3377,0.3229,0.7617,0.8618
0.7706,0.3434,0.3218,0.7643,0.8642
0.7675,0.3492,0.3207,0.7667,0.8666
0.7645,0.3551,0.3196,0.7689,0.8689
0.7614,0.3609,0.3185,0.7709,0.8712
0.7584,0.3668,0.3174,0.7727,0.8735
0.7553,0.3728,0.3163,0.7743,0.8757
0.7522,0.3788,0.3153,0.7757,0.8778
0.7490,0.3848,0.3142,0.7769,0.8799
0.7459,0.3908,0.3132,0.7779,0.8819
0.7427,0.3968,0.3121,0.7787,0.8839
0.7395,0.4029,0.3111,0.7794,0.8858
0.7363,0.4090,0.3100,0.7798,0.8877
0.7331,0.4152,0.3090,0.7800,0.8896
0.7299,0.4213,0.3080,0.7800,0.8913
0.7266,0.4275,0.3070,0.7798,0.8931
0.7234,0.4337,0.3060,0.7794,0.8948
0.7201,0.4399,0.3050,0.7788,0.8964
0.7168,0.4461,0.3040,0.7780,0.8980
0.7135,0.4523,0.3031,0.7770,0.8995
0.7102,0.4586,0.3021,0.7758,0.9009
0.7068,0.4648,0.3011,0.7744,0.9024
0.7035,0.4711,0.3002,0.7728,0.9037
0.7001,0.4774,0.2992,0.7710,0.9050
0.6967,0.4836,0.2983,0.7690,0.9063
0.6933,0.4899,0.2974,0.7668,0.9075
0.6899,0.4962,0.2965,0.7644,0.9086
0.6865,0.5025,0.2956,0.7618,0.9097
0.6830,0.5088,0.2947,0.7591,0.9108
0.6796,0.5150,0.2938,0.7561,0.9117
0.6761,0.5213,0.2929,0.7530,0.9127
0.6726,0.5276,0.2920,0.7496,0.9135
0.6692,0.5339,0.2911,0.7461,0.9144
0.6657,0.5401,0.2903,0.7424,0.9151
0.6621,0.5464,0.2894,0.7385,0.9158
0.6586,0.5526,0.2886,0.7344,0.9165
0.6551,0.5588,0.2878,0.7302,0.9171
0.6515,0.5650,0.2869,0.7258,0.9176
0.6480,0.5712,0.2861,0.7212,0.9181
0.6444,0.5774,0.2853,0.7164,0.9185
0.6408,0.5835,0.2845,0.7115,0.9189
0.6373,0.5897,0.2837,0.7064,0.9192
0.6337,0.5958,0.2829,0.7011,0.9195
0.6301,0.6019,0.2822,0.6957,0.9197
0.6265,0.6079,0.2814,0.6901,0.9199
0.6228,0.6140,0.2807,0.6844,0.9200
0.6192,0.6200,0.2799,0.6785,0.9200
0.6156,0.6260,0.2792,0.6725,0.9200
0.6119,0.6319,0.2784,0.6663,0.9199
0.6083,0.6378,0.2777,0.6600,0.9198
0.6046,0.6437,0.2770,0.6535,0.9196
0.6009,0.6496,0.2763,0.6470,0.9194
0.5972,0.6554,0.2756,0.6402,0.9191
0.5936,0.6611,0.2749,0.6334,0.9187
0.5899,0.6669,0.2743,0.6264,0.9183
0.5862,0.6726,0.2736,0.6193,0.9179
0.5825,0.6782,0.2729,0.6121,0.9174
0.5788,0.6838,0.2723,0.6048,0.9168
0.5750,0.6894,0.2717,0.5974,0.9162
0.5713,0.6949,0.2710,0.5898,0.9155
0.5676,0.7003,0.2704,0.5822,0.9147
0.5639,0.7057,0.2698,0.5745,0.9140
0.5601,0.7111,0.2692,0.5667,0.9131
0.5564,0.7164,0.2686,0.5587,0.9122
0.5527,0.7217,0.2680,0.5508,0.9113
0.5489,0.7269,0.2674,0.5427,0.9102
0.5452,0.7320,0.2669,0.5345,0.9092
0.5414,0.7371,0.2663,0.5263,0.9081
0.5377,0.7421,0.2658,0.5180,0.9069
0.5339,0.7471,0.2652,0.5097,0.9057
0.5301,0.7520,0.2647,0.5012,0.9044
0.5264,0.7569,0.2642,0.4928,0.9030
0.5226,0.7617,0.2637,0.4843,0.9017
0.5188,0.7664,0.2632,0.4757,0.9002
0.5151,0.7710,0.2627,0.4671,0.8987
0.5113,0.7756,0.2622,0.4585,0.8972
0.5075,0.7801,0.2617,0.4498,0.8956
0.5038,0.7846,0.2612,0.4411,0.8939
0.5000,0.7890,0.2608,0.4324,0.8922
0.4962,0.7933,0.2603,0.4237,0.8905
0.4925,0.7975,0.2599,0.4149,0.8887
0.4887,0.8017,0.2595,0.4062,0.8868
0.4849,0.8058,0.2591,0.3974,0.8849
0.4812,0.8098,0.2586,0.3887,0.8829
0.4774,0.8137,0.2582,0.3799,0.8809
0.4736,0.8176,0.2579,0.3712,0.8789
0.4699,0.8214,0.2575,0.3625,0.8767
0.4661,0.8251,0.2571,0.3538,0.8746
0.4623,0.8287,0.2567,0.3451,0.8724
0.4586,0.8322,0.2564,0.3365,0.8701
0.4548,0.8357,0.2560,0.3278,0.8678
0.4511,0.8391,0.2557,0.3193,0.8654
0.4473,0.8423,0.2554,0.3107,0.8630
0.4436,0.8456,0.2551,0.3022,0.8606
0.4399,0.8487,0.2548,0.2938,0.8581
0.4361,0.8517,0.2545,0.2854,0.8555
0.4324,0.8547,0.2542,0.2771,0.8529
0.4287,0.8575,0.2539,0.2689,0.8503
0.4250,0.8603,0.2536,0.2607,0.8476
0.4212,0.8630,0.2534,0.2526,0.8448
0.4175,0.8656,0.2531,0.2445,0.8420
0.4138,0.8681,0.2529,0.2366,0.8392
0.4101,0.8705,0.2527,0.2287,0.8363
0.4064,0.8728,0.2524,0.2210,0.8334
0.4028,0.8750,0.2522,0.2133,0.8305
0.3991,0.8772,0.2520,0.2057,0.8274
0.3954,0.8792,0.2518,0.1983,0.8244
0.3917,0.8812,0.2516,0.1909,0.8213
0.3881,0.8830,0.2515,0.1836,0.8182
0.3844,0.8848,0.2513,0.1765,0.8150
0.3808,0.8865,0.2512,0.1695,0.8118
0.3772,0.8880,0.2510,0.1626,0.8085
0.3735,0.8895,0.2509,0.1558,0.8052
0.3699,0.8909,0.2508,0.1492,0.8018
0.3663,0.8922,0.2506,0.1427,0.7985
0.3627,0.8934,0.2505,0.1363,0.7950
0.3592,0.8945,0.2504,0.1300,0.7916
0.3556,0.8955,0.2503,0.1240,0.7881
0.3520,0.8964,0.2503,0.1180,0.7845
0.3485,0.8971,0.2502,0.1122,0.7810
0.3449,0.8978,0.2501,0.1066,0.7773
0.3414,0.8985,0.2501,0.1011,0.7737
0.3379,0.8990,0.2501,0.0958,0.7700
0.3343,0.8994,0.2500,0.0906,0.7663
0.3308,0.8997,0.2500,0.0856,0.7625
0.3274,0.8999,0.2500,0.0808,0.7587
0.3239,0.9000,0.2500,0.0761,0.7549
0.3204,0.9000,0.2500,0.0716,0.7510
0.3170,0.8999,0.2500,0.0673,0.7471
0.3135,0.8997,0.2501,0.0632,0.7432
0.3101,0.8994,0.2501,0.0592,0.7393
0.3067,0.8990,0.2501,0.0554,0.7353
0.3033,0.8986,0.2502,0.0518,0.7312
0.2999,0.8980,0.2503,0.0484,0.7272
0.2965,0.8973,0.2503,0.0452,0.7231
0.2932,0.8965,0.2504,0.0421,0.7190
0.2898,0.8957,0.2505,0.0393,0.7148
0.2865,0.8947,0.2506,0.0366,0.7107
0.2832,0.8936,0.2507,0.0342,0.7065
0.2799,0.8924,0.2509,0.0319,0.7022
0.2766,0.8912,0.2510,0.0298,0.6980
0.2734,0.8898,0.2511,0.0279,0.6937
0.2701,0.8884,0.2513,0.0263,0.6894
0.2669,0.8868,0.2515,0.0248,0.6851
0.2637,0.8852,0.2516,0.0235,0.6807
0.2605,0.8834,0.2518,0.0224,0.6763
0.2573,0.8816,0.2520,0.0215,0.6719
0.2541,0.8796,0.2522,0.0208,0.6675
0.2510,0.8776,0.2524,0.0204,0.6631
0.2478,0.8755,0.2526,0.0201,0.6586
0.2447,0.8733,0.2529,0.0200,0.6541
0.2416,0.8710,0.2531,0.0201,0.6496
0.2386,0.8686,0.2534,0.0204,0.6451
0.2355,0.8661,0.2536,0.0210,0.6405
0.2325,0.8635,0.2539,0.0217,0.6360
0.2294,0.8609,0.2542,0.0226,0.6314
0.2264,0.8581,0.2544,0.0238,0.6268
0.2234,0.8553,0.2547,0.0251,0.6221
0.2205,0.8523,0.2550,0.0266,0.6175
0.2175,0.8493,0.2554,0.0283,0.6129
0.2146,0.8462,0.2557,0.0303,0.6082
0.2117,0.8430,0.2560,0.0324,0.6035
0.2088,0.8398,0.2564,0.0347,0.5988
0.2060,0.8364,0.2567,0.0372,0.5941
0.2031,0.8330,0.2571,0.0399,0.5894
0.2003,0.8294,0.2574,0.0428,0.5846
0.1975,0.8258,0.2578,0.0459,0.5799
0.1947,0.8221,0.2582,0.0491,0.5751
0.1920,0.8184,0.2586,0.0526,0.5704
0.1892,0.8145,0.2590,0.0562,0.5656
0.1865,0.8106,0.2594,0.0601,0.5608
0.1838,0.8066,0.2599,0.0641,0.5560
0.1811,0.8025,0.2603,0.0682,0.5512
0.1785,0.7984,0.2608,0.0726,0.5464
0.1759,0.7942,0.2612,0.0771,0.5416
0.1733,0.7899,0.2617,0.0818,0.5368
0.1707,0.7855,0.2621,0.0867,0.5320
0.1681,0.7811,0.2626,0.0917,0.5272
0.1656,0.7766,0.2631,0.0969,0.5223
0.1631,0.7720,0.2636,0.1023,0.5175
0.1606,0.7674,0.2641,0.1078,0.5127
0.1581,0.7627,0.2647,0.1135,0.5078
0.1557,0.7579,0.2652,0.1193,0.5030
0.1533,0.7531,0.2657,0.1253,0.4981
0.1509,0.7482,0.2663,0.1314,0.4933
0.1485,0.7432,0.2668,0.1377,0.4885
0.1462,0.7382,0.2674,0.1441,0.4836
0.1439,0.7331,0.2680,0.1506,0.4788
0.1416,0.7280,0.2686,0.1573,0.4740
0.1393,0.7228,0.2691,0.1641,0.4691
0.1371,0.7175,0.2697,0.1710,0.4643
0.1348,0.7122,0.2704,0.1781,0.4595
0.1326,0.7069,0.2710,0.1852,0.4547
0.1305,0.7015,0.2716,0.1925,0.4499
0.1283,0.6960,0.2722,0.1999,0.4451
0.1262,0.6905,0.2729,0.2074,0.4403
0.1241,0.6850,0.2736,0.2150,0.4355
0.1221,0.6794,0.2742,0.2227,0.4307
0.1201,0.6737,0.2749,0.2305,0.4260
0.1180,0.6681,0.2756,0.2384,0.4212
0.1161,0.6623,0.2763,0.2463,0.4165
0.1141,0.6566,0.2770,0.2544,0.4117
0.1122,0.6508,0.2777,0.2625,0.4070
0.1103,0.6449,0.2784,0.2707,0.4023
0.1084,0.6391,0.2791,0.2790,0.3976
0.1066,0.6332,0.2799,0.2873,0.3929
0.1048,0.6272,0.2806,0.2957,0.3882
0.1030,0.6212,0.2814,0.3041,0.3836
0.1012,0.6152,0.2821,0.3126,0.3789
0.0995,0.6092,0.2829,0.3212,0.3743
0.0978,0.6032,0.2837,0.3298,0.3697
0.0961,0.5971,0.2845,0.3384,0.3651
0.0944,0.5910,0.2853,0.3470,0.3605
0.0928,0.5848,0.2861,0.3557,0.3560
0.0912,0.5787,0.2869,0.3644,0.3514
0.0897,0.5725,0.2877,0.3731,0.3469
0.0881,0.5663,0.2885,0.3819,0.3424
0.0866,0.5601,0.2894,0.3906,0.3380
0.0852,0.5539,0.2902,0.3994,0.3335
0.0837,0.5477,0.2911,0.4081,0.3291
0.0823,0.5414,0.2919,0.4169,0.3247
0.0809,0.5352,0.2928,0.4256,0.3203
0.0796,0.5289,0.2937,0.4344,0.3159
0.0782,0.5226,0.2946,0.4431,0.3116
0.0769,0.5164,0.2955,0.4517,0.3073
0.0757,0.5101,0.2964,0.4604,0.3030
0.0744,0.5038,0.2973,0.4690,0.2987
0.0732,0.4975,0.2982,0.4776,0.2945
0.0720,0.4912,0.2992,0.4862,0.2903
0.0709,0.4850,0.3001,0.4947,0.2861
0.0698,0.4787,0.3011,0.5031,0.2820
0.0687,0.4724,0.3020,0.5115,0.2778
0.0676,0.4661,0.3030,0.5199,0.2738
0.0666,0.4599,0.3040,0.5281,0.2697
0.0656,0.4536,0.3049,0.5363,0.2657
0.0646,0.4474,0.3059,0.5445,0.2617
0.0637,0.4412,0.3069,0.5525,0.2577
0.0628,0.4350,0.3079,0.5605,0.2538
0.0619,0.4288,0.3089,0.5684,0.2499
0.0610,0.4226,0.3100,0.5762,0.2460
0.0602,0.4165,0.3110,0.5839,0.2422
0.0594,0.4103,0.3120,0.5915,0.2384
0.0587,0.4042,0.3131,0.5990,0.2346
0.0580,0.3981,0.3141,0.6064,0.2309
0.0573,0.3921,0.3152,0.6137,0.2272
0.0566,0.3860,0.3163,0.6209,0.2235
0.0560,0.3800,0.3173,0.6280,0.2199
0.0554,0.3740,0.3184,0.6349,0.2163
0.0548,0.3681,0.3195,0.6417,0.2127
0.0543,0.3622,0.3206,0.6484,0.2092
0.0538,0.3563,0.3217,0.6550,0.2058
0.0533,0.3504,0.3228,0.6614,0.2023
0.0529,0.3446,0.3240,0.6677,0.1989
0.0525,0.3389,0.3251,0.6738,0.1956
0.0521,0.3331,0.3262,0.6798,0.1923
0.0517,0.3274,0.3274,0.6857,0.1890
0.0514,0.3218,0.3285,0.6914,0.1858
0.0511,0.3162,0.3297,0.6969,0.1826
0.0509,0.3106,0.3309,0.7023,0.1794
0.0507,0.3051,0.3320,0.7075,0.1763
0.0505,0.2997,0.3332,0.7126,0.1733
0.0503,0.2943,0.3344,0.7175,0.1702
0.0502,0.2889,0.3356,0.7222,0.1673
